province,track,schoolName,avgMin3y,yearCount,2023,2024,2025
河北,历史类,河北对外经贸职业学院,344,2,332,355,
河北,历史类,河北工业职业技术大学,488,2,473,503,
河北,历史类,河北工程大学,530,2,519,542,
河北,历史类,河北工程大学科信学院,486,2,485,487,
河北,历史类,河北工程技术学院,444,2,434,454,
河北,历史类,河北工艺美术职业学院,362,2,355,368,
河北,历史类,河北师范大学,574,2,574,573,
河北,历史类,河北师范大学汇华学院,471,2,460,482,
河北,历史类,河北建材职业技术学院,363,2,352,374,
河北,历史类,河北建筑工程学院,478,2,468,489,
河北,历史类,河北政法职业学院,360,2,350,369,
河北,历史类,河北旅游职业学院,350,2,350,350,
河北,历史类,河北机电职业技术学院,354,2,338,371,
河北,历史类,河北正定师范高等专科学校,360,2,322,399,
河北,历史类,河北民族师范学院,528,2,516,539,
河北,历史类,河北水利电力学院,481,2,470,492,
河北,历史类,河北环境工程学院,506,2,505,506,
河北,历史类,河北石油职业技术大学,490,2,491,488,
河北,历史类,河北科技大学,522,2,511,533,
河北,历史类,河北科技学院,474,2,463,484,
河北,历史类,河北科技工程职业技术大学,498,2,492,504,
河北,历史类,河北科技师范学院,524,2,521,526,
河北,历史类,河北经贸大学,540,2,533,546,
河北,历史类,河北经贸大学经济管理学院,489,2,477,501,
河北,历史类,河北美术学院,443,2,437,449,
河北,历史类,河北能源职业技术学院,363,2,372,354,
河北,历史类,河北艺术职业学院,352,2,346,358,
河北,历史类,河北资源环境职业技术学院,336,2,328,343,
河北,历史类,河北轨道运输职业技术学院,414,2,402,426,
河北,历史类,河北软件职业技术学院,370,2,365,374,
河北,历史类,河北金融学院,519,2,513,525,
河北,历史类,河北青年管理干部学院,344,2,323,366,
河北,历史类,渤海理工职业学院,384,2,423,346,
河北,历史类,燕京理工学院,466,2,453,478,
河北,历史类,燕山大学,566,2,561,572,
河北,历史类,石家庄人民医学高等专科学校,400,2,402,397,
河北,历史类,石家庄信息工程职业学院,390,2,378,403,
河北,历史类,石家庄医学高等专科学校,426,2,411,442,
河北,历史类,石家庄城市经济职业学院,307,2,303,311,
河北,历史类,石家庄学院,545,2,532,558,
河北,历史类,石家庄工商职业学院,311,2,305,317,
河北,历史类,石家庄工程职业学院,289,2,289,289,
河北,历史类,石家庄幼儿师范高等专科学校,396,2,392,401,
河北,历史类,石家庄理工职业学院,324,2,328,320,
河北,历史类,石家庄科技信息职业学院,324,2,324,323,
河北,历史类,石家庄科技职业学院,308,2,252,364,
河北,历史类,石家庄经济职业学院,270,2,257,284,
河北,历史类,石家庄职业技术学院,403,2,387,419,
河北,历史类,石家庄财经职业学院,276,1,,276,
河北,历史类,石家庄邮电职业技术学院,491,2,479,503,
河北,历史类,石家庄铁路职业技术学院,442,2,430,455,
河北,历史类,石家庄铁道大学,552,2,544,559,
河北,历史类,石家庄铁道大学四方学院,501,2,498,504,
河北,历史类,秦皇岛工业职业技术学院,307,2,242,372,
河北,历史类,秦皇岛职业技术学院,382,2,378,387,
河北,历史类,衡水健康科技职业学院,315,2,296,334,
河北,历史类,衡水学院,542,2,524,559,
河北,历史类,衡水职业技术学院,353,2,345,361,
河北,历史类,邢台医学院,456,2,420,491,
河北,历史类,邢台学院,506,2,503,510,
河北,历史类,邢台应用技术职业学院,264,2,258,270,
河北,历史类,邢台新能源职业学院,285,1,,285,
河北,历史类,邯郸学院,536,2,517,555,
河北,历史类,邯郸幼儿师范高等专科学校,374,2,371,376,
河北,历史类,邯郸应用技术职业学院,266,2,252,279,
河北,历史类,邯郸科技职业学院,360,2,348,371,
河北,历史类,邯郸职业技术学院,359,2,336,382,
河北,物理类,东北大学秦皇岛分校,630,2,627,632,
河北,物理类,中国人民警察大学,639,2,637,641,
河北,物理类,中央司法警官学院,626,2,630,623,
河北,物理类,保定学院,539,2,532,546,
河北,物理类,保定幼儿师范高等专科学校,388,2,385,392,
河北,物理类,保定理工学院,474,2,461,486,
河北,物理类,保定电力职业技术学院,432,2,431,432,
河北,物理类,保定职业技术学院,390,2,382,398,
河北,物理类,冀中职业学院,387,2,378,396,
河北,物理类,北京中医药大学东方学院,526,2,519,532,
河北,物理类,北京经济技术职业学院,378,2,369,387,
河北,物理类,北华航天工业学院,522,2,519,525,
河北,物理类,华北理工大学,573,2,561,585,
河北,物理类,华北理工大学冀唐学院,500,2,508,491,
河北,物理类,华北理工大学轻工学院,484,2,482,487,
河北,物理类,华北电力大学（保定）,624,2,617,632,
河北,物理类,唐山学院,494,2,480,509,
河北,物理类,唐山工业职业技术大学,458,2,429,488,
河北,物理类,唐山师范学院,534,2,525,542,
河北,物理类,唐山幼儿师范高等专科学校,400,2,388,411,
河北,物理类,唐山海运职业学院,326,2,323,329,
河北,物理类,唐山科技职业技术学院,393,2,385,401,
河北,物理类,唐山职业技术学院,419,2,414,424,
河北,物理类,宣化科技职业学院,384,2,375,392,
河北,物理类,应急管理大学,543,2,538,548,
河北,物理类,廊坊卫生职业学院,405,2,398,412,
河北,物理类,廊坊师范学院,540,2,533,546,
河北,物理类,廊坊燕京职业技术学院,396,2,387,405,
河北,物理类,廊坊职业技术学院,391,2,383,399,
河北,物理类,张家口学院,501,2,494,508,
河北,物理类,张家口职业技术学院,381,2,372,390,
河北,物理类,承德医学院,588,2,591,586,
河北,物理类,承德应用技术职业学院,386,2,378,393,
河北,物理类,承德护理职业学院,414,2,396,432,
河北,物理类,曹妃甸职业技术学院,360,2,334,385,
河北,物理类,沧州交通学院,484,2,484,485,
河北,物理类,沧州医学高等专科学校,430,2,413,447,
河北,物理类,沧州师范学院,536,2,526,545,
河北,物理类,沧州幼儿师范高等专科学校,383,2,371,395,
河北,物理类,沧州职业技术学院,398,2,380,415,
河北,物理类,沧州航空职业学院,324,2,309,340,
河北,物理类,河北东方学院,487,2,483,491,
河北,物理类,河北中医药大学,566,2,576,555,
河北,物理类,河北交通职业技术学院,411,2,415,407,
河北,物理类,河北传媒学院,473,2,460,486,
河北,物理类,河北体育学院,473,2,465,481,
河北,物理类,河北公安警察职业学院,580,1,,580,
河北,物理类,河北农业大学,532,2,534,531,
河北,物理类,河北农业大学现代科技学院,469,2,462,476,
河北,物理类,河北劳动关系职业学院,390,2,380,399,
河北,物理类,河北化工医药职业技术学院,411,2,400,422,
河北,物理类,河北北方学院,563,2,573,553,
河北,物理类,河北医科大学,606,2,615,596,
河北,物理类,河北医科大学临床学院,541,2,537,545,
河北,物理类,河北司法警官职业学院,427,2,413,441,
河北,物理类,河北地质大学,540,2,548,533,
河北,物理类,河北地质大学华信学院,492,2,480,504,
河北,物理类,河北外国语学院,482,2,477,488,
河北,物理类,河北大学,584,2,595,574,
河北,物理类,河北女子职业技术学院,391,2,386,396,
河北,物理类,河北对外经贸职业学院,386,2,384,387,
河北,物理类,河北工业职业技术大学,510,2,500,519,
河北,物理类,河北工程大学,546,2,535,556,
河北,物理类,河北工程大学科信学院,486,2,476,496,
河北,物理类,河北工程技术学院,460,2,439,480,
河北,物理类,河北工艺美术职业学院,392,2,383,401,
河北,物理类,河北师范大学,568,2,568,567,
河北,物理类,河北师范大学汇华学院,482,2,466,499,
河北,物理类,河北建材职业技术学院,390,2,379,401,
河北,物理类,河北建筑工程学院,514,2,506,523,
河北,物理类,河北政法职业学院,384,2,371,398,
河北,物理类,河北旅游职业学院,384,2,377,391,
河北,物理类,河北机电职业技术学院,402,2,401,404,
河北,物理类,河北正定师范高等专科学校,401,2,383,419,
河北,物理类,河北民族师范学院,519,2,507,531,
河北,物理类,河北水利电力学院,510,2,507,512,
河北,物理类,河北环境工程学院,502,2,496,508,
河北,物理类,河北石油职业技术大学,504,2,494,515,
河北,物理类,河北科技大学,540,2,540,539,
河北,物理类,河北科技学院,473,2,458,488,
河北,物理类,河北科技工程职业技术大学,510,2,502,518,
河北,物理类,河北科技师范学院,502,2,492,513,
河北,物理类,河北经贸大学,552,2,557,547,
河北,物理类,河北经贸大学经济管理学院,476,2,464,489,
河北,物理类,河北美术学院,444,2,440,448,
河北,物理类,河北能源职业技术学院,390,2,380,400,
河北,物理类,河北艺术职业学院,381,2,365,397,
河北,物理类,河北资源环境职业技术学院,375,1,375,,
河北,物理类,河北轨道运输职业技术学院,425,2,413,437,
河北,物理类,河北软件职业技术学院,405,2,396,414,
河北,物理类,河北金融学院,512,2,507,517,
河北,物理类,河北青年管理干部学院,399,1,,399,
河北,物理类,渤海理工职业学院,368,2,347,390,
河北,物理类,燕京理工学院,466,2,459,474,
河北,物理类,燕山大学,588,2,581,596,
河北,物理类,石家庄人民医学高等专科学校,426,2,416,435,
河北,物理类,石家庄信息工程职业学院,414,2,406,423,
河北,物理类,石家庄医学高等专科学校,444,2,436,453,
河北,物理类,石家庄城市经济职业学院,353,2,354,352,
河北,物理类,石家庄学院,550,2,545,554,
河北,物理类,石家庄工商职业学院,362,2,359,364,
河北,物理类,石家庄工程职业学院,356,2,355,356,
河北,物理类,石家庄幼儿师范高等专科学校,396,2,394,399,
河北,物理类,石家庄理工职业学院,342,2,343,342,
河北,物理类,石家庄科技信息职业学院,374,2,361,386,
河北,物理类,石家庄科技职业学院,334,2,333,335,
河北,物理类,石家庄经济职业学院,342,2,343,342,
河北,物理类,石家庄职业技术学院,428,2,422,434,
河北,物理类,石家庄财经职业学院,332,2,326,337,
河北,物理类,石家庄邮电职业技术学院,475,2,461,489,
河北,物理类,石家庄铁路职业技术学院,441,2,423,459,
河北,物理类,石家庄铁道大学,570,2,561,578,
河北,物理类,石家庄铁道大学四方学院,496,2,489,504,
河北,物理类,秦皇岛工业职业技术学院,330,2,285,375,
河北,物理类,秦皇岛职业技术学院,406,2,389,423,
河北,物理类,衡水健康科技职业学院,376,2,363,388,
河北,物理类,衡水学院,543,2,537,549,
河北,物理类,衡水职业技术学院,387,2,375,399,
河北,物理类,邢台医学院,462,2,436,487,
河北,物理类,邢台学院,510,2,498,521,
河北,物理类,邢台应用技术职业学院,346,2,344,347,
河北,物理类,邢台新能源职业学院,360,1,,360,
河北,物理类,邯郸学院,548,2,542,554,
河北,物理类,邯郸幼儿师范高等专科学校,395,2,391,399,
河北,物理类,邯郸应用技术职业学院,336,2,330,343,
河北,物理类,邯郸科技职业学院,394,2,388,401,
河北,物理类,邯郸职业技术学院,390,2,382,399,
河南,历史类,三门峡社会管理职业学院,302,1,302,,
河南,历史类,三门峡职业技术学院,388,1,388,,
河南,历史类,中原工学院,505,1,505,,
河南,历史类,中原科技学院,467,1,467,,
河南,历史类,信阳农林学院,494,1,494,,
河南,历史类,信阳学院,493,1,493,,
河南,历史类,信阳师范大学,512,1,512,,
河南,历史类,信阳涉外职业技术学院,239,1,239,,
河南,历史类,信阳职业技术学院,388,1,388,,
河南,历史类,信阳航空职业学院,247,1,247,,
河南,历史类,华北水利水电大学,531,1,531,,
河南,历史类,南阳农业职业学院,385,1,385,,
河南,历史类,南阳医学高等专科学校,421,1,421,,
河南,历史类,南阳师范学院,517,1,517,,
河南,历史类,南阳理工学院,510,1,510,,
河南,历史类,南阳职业学院,279,1,279,,
河南,历史类,周口师范学院,517,1,517,,
河南,历史类,周口职业技术学院,355,1,355,,
河南,历史类,商丘师范学院,535,1,535,,
河南,历史类,安阳学院,462,1,462,,
河南,历史类,安阳工学院,506,1,506,,
河南,历史类,安阳师范学院,516,1,516,,
河南,历史类,安阳幼儿师范高等专科学校,373,1,373,,
河南,历史类,安阳职业技术学院,384,1,384,,
河南,历史类,平顶山学院,502,1,502,,
河南,历史类,平顶山工业职业技术学院,272,1,272,,
河南,历史类,开封大学,431,1,431,,
河南,历史类,开封文化艺术职业学院,340,1,340,,
河南,历史类,新乡学院,505,1,505,,
河南,历史类,新乡职业技术学院,332,1,332,,
河南,历史类,林州建筑职业技术学院,267,1,267,,
河南,历史类,永城职业学院,361,1,361,,
河南,历史类,河南中医药大学,557,1,557,,
河南,历史类,河南农业大学,531,1,531,,
河南,历史类,河南农业职业学院,316,1,316,,
河南,历史类,河南地矿职业学院,321,1,321,,
河南,历史类,河南城建学院,505,1,505,,
河南,历史类,河南大学,586,1,586,,
河南,历史类,河南工业和信息化职业学院,310,1,310,,
河南,历史类,河南工业大学,542,1,542,,
河南,历史类,河南工业职业技术大学,363,1,363,,
河南,历史类,河南工业贸易职业学院,282,1,282,,
河南,历史类,河南工程学院,509,1,509,,
河南,历史类,河南师范大学,554,1,554,,
河南,历史类,河南应用技术职业学院,343,1,343,,
河南,历史类,河南开封科技传媒学院,466,1,466,,
河南,历史类,河南护理职业学院,393,1,393,,
河南,历史类,河南推拿职业学院,380,1,380,,
河南,历史类,河南水利与环境职业学院,329,1,329,,
河南,历史类,河南测绘职业学院,364,1,364,,
河南,历史类,河南牧业经济学院,481,1,481,,
河南,历史类,河南理工大学,539,1,539,,
河南,历史类,河南科技大学,542,1,542,,
河南,历史类,河南科技学院,513,1,513,,
河南,历史类,河南经贸职业学院,387,1,387,,
河南,历史类,河南财政金融学院,500,1,500,,
河南,历史类,河南财经政法大学,553,1,553,,
河南,历史类,洛阳师范学院,518,1,518,,
河南,历史类,洛阳理工学院,510,1,510,,
河南,历史类,洛阳职业技术学院,399,1,399,,
河南,历史类,济源职业技术学院,321,1,321,,
河南,历史类,漯河职业技术学院,360,1,360,,
河南,历史类,濮阳医学高等专科学校,338,1,338,,
河南,历史类,濮阳职业技术学院,361,1,361,,
河南,历史类,焦作大学,410,1,410,,
河南,历史类,焦作师范高等专科学校,447,1,447,,
河南,历史类,网络空间部队信息工程大学,596,1,596,,
河南,历史类,许昌学院,509,1,509,,
河南,历史类,郑州健康学院,403,1,403,,
河南,历史类,郑州医药健康职业学院,301,1,301,,
河南,历史类,郑州升达经贸管理学院,456,1,456,,
河南,历史类,郑州商学院,479,1,479,,
河南,历史类,郑州商贸旅游职业学院,257,1,257,,
河南,历史类,郑州大学,590,1,590,,
河南,历史类,郑州工业应用技术学院,480,1,480,,
河南,历史类,郑州工商学院,477,1,477,,
河南,历史类,郑州工程技术学院,505,1,505,,
河南,历史类,郑州师范学院,530,1,530,,
河南,历史类,郑州幼儿师范高等专科学校,400,1,400,,
河南,历史类,郑州旅游职业学院,332,1,332,,
河南,历史类,郑州电力职业技术学院,223,1,223,,
河南,历史类,郑州电力高等专科学校,346,1,346,,
河南,历史类,郑州科技学院,288,1,288,,
河南,历史类,郑州经贸学院,476,1,476,,
河南,历史类,郑州职业技术学院,364,1,364,,
河南,历史类,郑州航空工业管理学院,518,1,518,,
河南,历史类,郑州西亚斯学院,476,1,476,,
河南,历史类,郑州警察学院,605,1,605,,
河南,历史类,郑州财税金融职业学院,402,1,402,,
河南,历史类,郑州财经学院,496,1,496,,
河南,历史类,郑州轻工业大学,527,1,527,,
河南,历史类,郑州铁路职业技术学院,447,1,447,,
河南,历史类,长垣烹饪职业技术学院,264,1,264,,
河南,历史类,驻马店职业技术学院,311,1,311,,
河南,历史类,鹤壁汽车工程职业学院,251,1,251,,
河南,历史类,鹤壁职业技术学院,338,1,338,,
河南,历史类,鹤壁能源化工职业学院,303,1,303,,
河南,历史类,黄河水利职业技术大学,437,1,437,,
河南,历史类,黄河科技学院,481,1,481,,
河南,历史类,黄淮学院,510,1,510,,
河南,物理类,三门峡社会管理职业学院,374,1,374,,
河南,物理类,三门峡职业技术学院,402,1,402,,
河南,物理类,中原工学院,526,1,526,,
河南,物理类,信阳农林学院,500,1,500,,
河南,物理类,信阳学院,498,1,498,,
河南,物理类,信阳师范大学,507,1,507,,
河南,物理类,信阳涉外职业技术学院,315,1,315,,
河南,物理类,信阳职业技术学院,417,1,417,,
河南,物理类,信阳航空职业学院,341,1,341,,
河南,物理类,华北水利水电大学,551,1,551,,
河南,物理类,南阳农业职业学院,404,1,404,,
河南,物理类,南阳医学高等专科学校,427,1,427,,
河南,物理类,南阳师范学院,512,1,512,,
河南,物理类,南阳理工学院,512,1,512,,
河南,物理类,南阳职业学院,372,1,372,,
河南,物理类,周口师范学院,504,1,504,,
河南,物理类,周口职业技术学院,386,1,386,,
河南,物理类,商丘医学高等专科学校,429,1,429,,
河南,物理类,商丘工学院,483,1,483,,
河南,物理类,商丘师范学院,500,1,500,,
河南,物理类,安阳学院,461,1,461,,
河南,物理类,安阳工学院,495,1,495,,
河南,物理类,安阳师范学院,516,1,516,,
河南,物理类,安阳职业技术学院,397,1,397,,
河南,物理类,平顶山学院,504,1,504,,
河南,物理类,开封大学,468,1,468,,
河南,物理类,新乡学院,491,1,491,,
河南,物理类,新乡职业技术学院,390,1,390,,
河南,物理类,林州建筑职业技术学院,358,1,358,,
河南,物理类,永城职业学院,405,1,405,,
河南,物理类,河南中医药大学,569,1,569,,
河南,物理类,河南交通职业技术学院,431,1,431,,
河南,物理类,河南农业大学,552,1,552,,
河南,物理类,河南农业职业学院,365,1,365,,
河南,物理类,河南医学高等专科学校,423,1,423,,
河南,物理类,河南医药大学,583,1,583,,
河南,物理类,河南地矿职业学院,383,1,383,,
河南,物理类,河南城建学院,492,1,492,,
河南,物理类,河南大学,591,1,591,,
河南,物理类,河南工业和信息化职业学院,379,1,379,,
河南,物理类,河南工业大学,547,1,547,,
河南,物理类,河南工业职业技术大学,403,1,403,,
河南,物理类,河南工学院,502,1,502,,
河南,物理类,河南工程学院,513,1,513,,
河南,物理类,河南师范大学,566,1,566,,
河南,物理类,河南应用技术职业学院,387,1,387,,
河南,物理类,河南开封科技传媒学院,457,1,457,,
河南,物理类,河南护理职业学院,402,1,402,,
河南,物理类,河南推拿职业学院,408,1,408,,
河南,物理类,河南水利与环境职业学院,387,1,387,,
河南,物理类,河南测绘职业学院,385,1,385,,
河南,物理类,河南牧业经济学院,474,1,474,,
河南,物理类,河南理工大学,540,1,540,,
河南,物理类,河南科技大学,582,1,582,,
河南,物理类,河南科技学院,497,1,497,,
河南,物理类,河南经贸职业学院,413,1,413,,
河南,物理类,河南财政金融学院,499,1,499,,
河南,物理类,河南财经政法大学,554,1,554,,
河南,物理类,洛阳师范学院,539,1,539,,
河南,物理类,洛阳理工学院,508,1,508,,
河南,物理类,洛阳科技职业学院,223,1,223,,
河南,物理类,洛阳职业技术学院,416,1,416,,
河南,物理类,济源职业技术学院,370,1,370,,
河南,物理类,漯河医学高等专科学校,446,1,446,,
河南,物理类,漯河职业技术学院,377,1,377,,
河南,物理类,濮阳医学高等专科学校,391,1,391,,
河南,物理类,濮阳石油化工职业技术学院,368,1,368,,
河南,物理类,焦作大学,417,1,417,,
河南,物理类,焦作师范高等专科学校,393,1,393,,
河南,物理类,网络空间部队信息工程大学,634,1,634,,
河南,物理类,许昌学院,522,1,522,,
河南,物理类,豫北医学院,530,1,530,,
河南,物理类,郑州健康学院,413,1,413,,
河南,物理类,郑州医药健康职业学院,368,1,368,,
河南,物理类,郑州升达经贸管理学院,454,1,454,,
河南,物理类,郑州商学院,474,1,474,,
河南,物理类,郑州商贸旅游职业学院,351,1,351,,
河南,物理类,郑州大学,608,1,608,,
河南,物理类,郑州工业应用技术学院,489,1,489,,
河南,物理类,郑州工商学院,468,1,468,,
河南,物理类,郑州工程技术学院,506,1,506,,
河南,物理类,郑州师范学院,509,1,509,,
河南,物理类,郑州电力职业技术学院,387,1,387,,
河南,物理类,郑州电力高等专科学校,437,1,437,,
河南,物理类,郑州科技学院,347,1,347,,
河南,物理类,郑州经贸学院,463,1,463,,
河南,物理类,郑州职业技术学院,391,1,391,,
河南,物理类,郑州航空工业管理学院,519,1,519,,
河南,物理类,郑州西亚斯学院,472,1,472,,
河南,物理类,郑州警察学院,616,1,616,,
河南,物理类,郑州财税金融职业学院,416,1,416,,
河南,物理类,郑州财经学院,485,1,485,,
河南,物理类,郑州轻工业大学,546,1,546,,
河南,物理类,郑州铁路职业技术学院,435,1,435,,
河南,物理类,长垣烹饪职业技术学院,346,1,346,,
河南,物理类,驻马店职业技术学院,391,1,391,,
河南,物理类,鹤壁汽车工程职业学院,323,1,323,,
河南,物理类,鹤壁职业技术学院,379,1,379,,
河南,物理类,鹤壁能源化工职业学院,379,1,379,,
河南,物理类,黄河水利职业技术大学,440,1,440,,
河南,物理类,黄河科技学院,460,1,460,,
河南,物理类,黄淮学院,505,1,505,,
浙江,综合类,上海财经大学浙江学院,534,2,525,,544
浙江,综合类,中国美术学院,620,2,626,,614
浙江,综合类,中国计量大学,642,2,640,,645
浙江,综合类,中国计量大学现代科技学院,510,2,520,,500
浙江,综合类,丽水学院,588,2,542,,633
浙江,综合类,丽水职业技术学院,464,2,433,,496
浙江,综合类,义乌工商职业技术学院,460,2,427,,494
浙江,综合类,台州学院,536,2,543,,530
浙江,综合类,台州科技职业学院,452,2,428,,476
浙江,综合类,台州职业技术学院,499,2,493,,505
浙江,综合类,嘉兴南洋职业技术学院,421,2,396,,446
浙江,综合类,嘉兴南湖学院,579,2,576,,582
浙江,综合类,嘉兴大学,596,2,590,,602
浙江,综合类,嘉兴职业技术学院,467,2,444,,490
浙江,综合类,宁波东方理工大学,656,1,,,656
浙江,综合类,宁波卫生职业技术学院,498,2,489,,508
浙江,综合类,宁波城市职业技术学院,466,2,442,,490
浙江,综合类,宁波大学,651,2,644,,658
浙江,综合类,宁波大学科学技术学院,527,2,522,,532
浙江,综合类,宁波工程学院,539,2,544,,534
浙江,综合类,宁波幼儿师范高等专科学校,468,2,481,,456
浙江,综合类,宁波职业技术大学,497,2,488,,506
浙江,综合类,宁波诺丁汉大学,654,2,658,,649
浙江,综合类,宁波财经学院,526,2,522,,531
浙江,综合类,杭州万向职业技术学院,446,2,412,,481
浙江,综合类,杭州医学院,552,2,566,,538
浙江,综合类,杭州师范大学,608,2,592,,623
浙江,综合类,杭州电子科技大学,668,2,668,,669
浙江,综合类,杭州电子科技大学信息工程学院,520,2,524,,516
浙江,综合类,杭州科技职业技术学院,496,2,498,,493
浙江,综合类,杭州职业技术大学,505,2,492,,518
浙江,综合类,武警海警学院,629,1,629,,
浙江,综合类,浙大城市学院,574,2,579,,568
浙江,综合类,浙大宁波理工学院,562,2,558,,567
浙江,综合类,浙江万里学院,553,2,545,,561
浙江,综合类,浙江东方职业技术学院,433,2,389,,477
浙江,综合类,浙江中医药大学,658,2,661,,656
浙江,综合类,浙江交通职业技术学院,526,2,488,,565
浙江,综合类,浙江传媒学院,645,2,639,,651
浙江,综合类,浙江农业商贸职业学院,434,2,423,,444
浙江,综合类,浙江农林大学,640,2,631,,650
浙江,综合类,浙江农林大学暨阳学院,542,2,523,,562
浙江,综合类,浙江同济科技职业学院,476,2,463,,490
浙江,综合类,浙江商业职业技术学院,491,2,491,,491
浙江,综合类,浙江国际海运职业技术学院,430,2,420,,441
浙江,综合类,浙江外国语学院,568,2,560,,576
浙江,综合类,浙江大学,810,2,803,,816
浙江,综合类,浙江大学医学院,726,2,673,,779
浙江,综合类,浙江宇翔职业技术学院,374,2,347,,402
浙江,综合类,浙江安防职业技术学院,432,2,421,,443
浙江,综合类,浙江工业大学,645,2,641,,649
浙江,综合类,浙江工业大学之江学院,518,2,524,,512
浙江,综合类,浙江工业职业技术学院,502,2,496,,509
浙江,综合类,浙江工商大学,633,2,625,,641
浙江,综合类,浙江工商大学杭州商学院,530,2,533,,526
浙江,综合类,浙江工商职业技术学院,490,2,489,,490
浙江,综合类,浙江工贸职业技术学院,491,2,490,,492
浙江,综合类,浙江师范大学,626,2,624,,629
浙江,综合类,浙江师范大学行知学院,510,2,520,,499
浙江,综合类,浙江广厦建设职业技术大学,514,2,501,,527
浙江,综合类,浙江建设职业技术学院,490,2,489,,490
浙江,综合类,浙江旅游职业学院,470,2,451,,490
浙江,综合类,浙江机电职业技术大学,505,2,492,,518
浙江,综合类,浙江树人学院,530,2,509,,550
浙江,综合类,浙江横店影视职业学院,385,2,383,,387
浙江,综合类,浙江水利水电学院,538,2,540,,536
浙江,综合类,浙江汽车职业技术学院,382,2,367,,398
浙江,综合类,浙江海洋大学,586,2,589,,584
浙江,综合类,浙江特殊教育职业学院,490,2,488,,493
浙江,综合类,浙江理工大学,652,2,663,,641
浙江,综合类,浙江理工大学科技与艺术学院,506,2,513,,498
浙江,综合类,浙江科技大学,574,2,569,,580
浙江,综合类,浙江纺织服装职业技术学院,492,2,491,,492
浙江,综合类,浙江经济职业技术学院,508,2,491,,526
浙江,综合类,浙江经贸职业技术学院,491,2,488,,494
浙江,综合类,浙江育英职业技术学院,404,2,397,,411
浙江,综合类,浙江舟山群岛新区旅游与健康职业学院,453,2,412,,494
浙江,综合类,浙江艺术职业学院,494,2,499,,490
浙江,综合类,浙江药科职业大学,552,2,538,,567
浙江,综合类,浙江警官职业学院,614,2,624,,603
浙江,综合类,浙江警察学院,662,2,665,,659
浙江,综合类,浙江财经大学,652,2,647,,658
浙江,综合类,浙江财经大学东方学院,508,2,516,,499
浙江,综合类,浙江越秀外国语学院,516,2,505,,527
浙江,综合类,浙江邮电职业技术学院,446,2,436,,455
浙江,综合类,浙江金华科贸职业技术学院,370,2,358,,383
浙江,综合类,浙江金融职业学院,495,2,488,,502
浙江,综合类,浙江长征职业技术学院,402,2,368,,436
浙江,综合类,温州医科大学,679,2,676,,682
浙江,综合类,温州医科大学仁济学院,538,2,530,,546
浙江,综合类,温州商学院,518,2,507,,528
浙江,综合类,温州大学,618,2,575,,660
浙江,综合类,温州理工学院,547,2,548,,546
浙江,综合类,温州科技职业学院,464,2,439,,490
浙江,综合类,温州职业技术学院,492,2,488,,496
浙江,综合类,温州肯恩大学,587,2,587,,587
浙江,综合类,湖州健康职业学院,424,1,,,424
浙江,综合类,湖州学院,564,2,554,,574
浙江,综合类,湖州师范大学,586,2,557,,616
浙江,综合类,湖州职业技术学院,476,2,450,,501
浙江,综合类,绍兴大学,605,2,561,,649
浙江,综合类,绍兴理工学院,542,2,514,,569
浙江,综合类,绍兴职业技术学院,467,2,476,,458
浙江,综合类,衢州学院,564,2,551,,578
浙江,综合类,衢州职业技术学院,496,2,488,,504
浙江,综合类,金华职业技术大学,547,2,533,,561
海南,综合类,三亚中瑞酒店管理职业学院,337,1,337,,
海南,综合类,三亚城市职业学院,365,1,365,,
海南,综合类,三亚学院,507,1,507,,
海南,综合类,三亚理工职业学院,373,1,373,,
海南,综合类,三亚航空旅游职业学院,367,1,367,,
海南,综合类,海南体育职业技术学院,431,1,431,,
海南,综合类,海南健康管理职业技术学院,399,1,399,,
海南,综合类,海南医科大学,582,1,582,,
海南,综合类,海南医科大学西英格兰学院,530,1,530,,
海南,综合类,海南卫生健康职业学院,489,1,489,,
海南,综合类,海南外国语职业学院,463,1,463,,
海南,综合类,海南大学,665,1,665,,
海南,综合类,海南工商职业学院,358,1,358,,
海南,综合类,海南师范大学,623,1,623,,
海南,综合类,海南政法职业学院,492,1,492,,
海南,综合类,海南比勒费尔德应用科学大学,502,1,502,,
海南,综合类,海南热带海洋学院,565,1,565,,
海南,综合类,海南经贸职业大学,467,1,467,,
海南,综合类,海南职业技术学院,444,1,444,,
海南,综合类,海南软件职业技术学院,448,1,448,,
海南,综合类,海口经济学院,490,1,490,,
海南,综合类,琼台师范学院,556,1,556,,
湖北,历史类,三峡大学,535,1,535,,
湖北,历史类,三峡大学科技学院,487,1,487,,
湖北,历史类,三峡旅游职业技术学院,320,1,320,,
湖北,历史类,三峡电力职业学院,400,1,400,,
湖北,历史类,中南民族大学,565,1,565,,
湖北,历史类,中南财经政法大学,624,1,624,,
湖北,历史类,中国地质大学（武汉）,595,1,595,,
湖北,历史类,仙桃职业学院,432,1,432,,
湖北,历史类,华中农业大学,585,1,585,,
湖北,历史类,华中师范大学,619,1,619,,
湖北,历史类,华中科技大学,622,1,622,,
湖北,历史类,咸宁职业技术学院,420,1,420,,
湖北,历史类,天门职业学院,313,1,313,,
湖北,历史类,宜昌科技职业学院,280,1,280,,
湖北,历史类,恩施职业技术学院,369,1,369,,
湖北,历史类,文华学院,488,1,488,,
