province,year,track,schoolName,minScore
河北,2023,历史类,北京中医药大学东方学院,384
河北,2024,历史类,北京中医药大学东方学院,387
河北,2023,历史类,北京经济技术职业学院,261
河北,2024,历史类,北京经济技术职业学院,263
河北,2023,历史类,北华航天工业学院,463
河北,2024,历史类,北华航天工业学院,431
河北,2023,历史类,华北理工大学,398
河北,2024,历史类,华北理工大学,471
河北,2023,历史类,华北理工大学冀唐学院,469
河北,2024,历史类,华北理工大学冀唐学院,453
河北,2023,历史类,华北理工大学轻工学院,282
河北,2024,历史类,华北理工大学轻工学院,403
河北,2023,历史类,华北电力大学（保定）,543
河北,2024,历史类,华北电力大学（保定）,559
河北,2023,历史类,唐山学院,464
河北,2024,历史类,唐山学院,481
河北,2023,历史类,唐山工业职业技术大学,337
河北,2024,历史类,唐山工业职业技术大学,325
河北,2023,历史类,唐山师范学院,444
河北,2024,历史类,唐山师范学院,426
河北,2023,历史类,唐山幼儿师范高等专科学校,259
河北,2024,历史类,唐山幼儿师范高等专科学校,220
河北,2023,历史类,唐山海运职业学院,243
河北,2024,历史类,唐山海运职业学院,220
河北,2023,历史类,唐山科技职业技术学院,333
河北,2024,历史类,唐山科技职业技术学院,358
河北,2023,历史类,唐山职业技术学院,348
河北,2024,历史类,唐山职业技术学院,361
河北,2023,历史类,宣化科技职业学院,305
河北,2024,历史类,宣化科技职业学院,200
河北,2023,历史类,应急管理大学,459
河北,2024,历史类,应急管理大学,448
河北,2023,历史类,廊坊卫生职业学院,309
河北,2024,历史类,廊坊卫生职业学院,285
河北,2023,历史类,廊坊师范学院,431
河北,2024,历史类,廊坊师范学院,452
河北,2023,历史类,廊坊燕京职业技术学院,300
河北,2024,历史类,廊坊燕京职业技术学院,279
河北,2023,历史类,廊坊职业技术学院,281
河北,2024,历史类,廊坊职业技术学院,258
河北,2023,历史类,张家口学院,430
河北,2024,历史类,张家口学院,441
河北,2023,历史类,张家口职业技术学院,275
河北,2024,历史类,张家口职业技术学院,258
河北,2023,历史类,承德医学院,484
河北,2024,历史类,承德医学院,506
河北,2023,历史类,承德应用技术职业学院,332
河北,2024,历史类,承德应用技术职业学院,181
河北,2023,历史类,承德护理职业学院,361
河北,2024,历史类,承德护理职业学院,367
河北,2023,历史类,曹妃甸职业技术学院,242
河北,2024,历史类,曹妃甸职业技术学院,167
河北,2023,历史类,沧州交通学院,441
河北,2024,历史类,沧州交通学院,417
河北,2023,历史类,沧州医学高等专科学校,380
河北,2024,历史类,沧州医学高等专科学校,393
河北,2023,历史类,沧州师范学院,457
河北,2024,历史类,沧州师范学院,454
河北,2023,历史类,沧州幼儿师范高等专科学校,240
河北,2024,历史类,沧州幼儿师范高等专科学校,179
河北,2023,历史类,沧州职业技术学院,279
河北,2024,历史类,沧州职业技术学院,323
河北,2023,历史类,沧州航空职业学院,242
河北,2024,历史类,沧州航空职业学院,215
河北,2023,历史类,河北东方学院,251
河北,2024,历史类,河北东方学院,356
河北,2023,历史类,河北中医药大学,453
河北,2024,历史类,河北中医药大学,519
河北,2023,历史类,河北交通职业技术学院,285
河北,2024,历史类,河北交通职业技术学院,283
河北,2023,历史类,河北传媒学院,447
河北,2024,历史类,河北传媒学院,443
河北,2023,历史类,河北体育学院,468
河北,2024,历史类,河北体育学院,491
河北,2024,历史类,河北公安警察职业学院,534
河北,2023,历史类,河北农业大学,495
河北,2024,历史类,河北农业大学,527
河北,2023,历史类,河北农业大学现代科技学院,460
河北,2024,历史类,河北农业大学现代科技学院,482
河北,2023,历史类,河北劳动关系职业学院,342
河北,2024,历史类,河北劳动关系职业学院,196
河北,2023,历史类,河北化工医药职业技术学院,326
河北,2024,历史类,河北化工医药职业技术学院,295
河北,2023,历史类,河北北方学院,468
河北,2024,历史类,河北北方学院,437
河北,2023,历史类,河北医科大学,497
河北,2024,历史类,河北医科大学,475
河北,2023,历史类,河北医科大学临床学院,480
河北,2024,历史类,河北医科大学临床学院,458
河北,2023,历史类,河北司法警官职业学院,362
河北,2024,历史类,河北司法警官职业学院,312
河北,2023,历史类,河北地质大学,477
河北,2024,历史类,河北地质大学,426
河北,2023,历史类,河北地质大学华信学院,422
河北,2024,历史类,河北地质大学华信学院,405
河北,2023,历史类,河北外国语学院,230
河北,2024,历史类,河北外国语学院,263
河北,2023,历史类,河北大学,481
河北,2024,历史类,河北大学,451
河北,2023,历史类,河北女子职业技术学院,331
河北,2024,历史类,河北女子职业技术学院,340
河北,2023,历史类,河北对外经贸职业学院,211
河北,2024,历史类,河北对外经贸职业学院,200
河北,2023,历史类,河北工业职业技术大学,265
河北,2024,历史类,河北工业职业技术大学,340
河北,2023,历史类,河北工程大学,489
河北,2024,历史类,河北工程大学,514
河北,2023,历史类,河北工程大学科信学院,431
河北,2024,历史类,河北工程大学科信学院,445
河北,2023,历史类,河北工程技术学院,410
河北,2024,历史类,河北工程技术学院,454
河北,2023,历史类,河北工艺美术职业学院,355
河北,2024,历史类,河北工艺美术职业学院,284
河北,2023,历史类,河北师范大学,437
河北,2024,历史类,河北师范大学,480
河北,2023,历史类,河北师范大学汇华学院,453
河北,2024,历史类,河北师范大学汇华学院,446
河北,2023,历史类,河北建材职业技术学院,273
河北,2024,历史类,河北建材职业技术学院,300
河北,2023,历史类,河北建筑工程学院,468
河北,2024,历史类,河北建筑工程学院,487
河北,2023,历史类,河北政法职业学院,350
河北,2024,历史类,河北政法职业学院,369
河北,2023,历史类,河北旅游职业学院,249
河北,2024,历史类,河北旅游职业学院,165
河北,2023,历史类,河北机电职业技术学院,338
河北,2024,历史类,河北机电职业技术学院,371
河北,2023,历史类,河北正定师范高等专科学校,322
河北,2024,历史类,河北正定师范高等专科学校,269
河北,2023,历史类,河北民族师范学院,460
河北,2024,历史类,河北民族师范学院,444
河北,2023,历史类,河北水利电力学院,470
河北,2024,历史类,河北水利电力学院,492
河北,2023,历史类,河北环境工程学院,461
河北,2024,历史类,河北环境工程学院,441
河北,2023,历史类,河北石油职业技术大学,342
河北,2024,历史类,河北石油职业技术大学,274
河北,2023,历史类,河北科技大学,451
河北,2024,历史类,河北科技大学,459
河北,2023,历史类,河北科技学院,249
河北,2024,历史类,河北科技学院,267
河北,2023,历史类,河北科技工程职业技术大学,268
河北,2024,历史类,河北科技工程职业技术大学,239
河北,2023,历史类,河北科技师范学院,445
河北,2024,历史类,河北科技师范学院,461
河北,2023,历史类,河北经贸大学,466
河北,2024,历史类,河北经贸大学,479
河北,2023,历史类,河北经贸大学经济管理学院,457
河北,2024,历史类,河北经贸大学经济管理学院,458
河北,2023,历史类,河北美术学院,338
河北,2024,历史类,河北美术学院,322
河北,2023,历史类,河北能源职业技术学院,278
河北,2024,历史类,河北能源职业技术学院,254
河北,2023,历史类,河北艺术职业学院,346
河北,2024,历史类,河北艺术职业学院,358
河北,2023,历史类,河北资源环境职业技术学院,328
河北,2024,历史类,河北资源环境职业技术学院,343
河北,2023,历史类,河北轨道运输职业技术学院,345
河北,2024,历史类,河北轨道运输职业技术学院,259
河北,2023,历史类,河北软件职业技术学院,280
河北,2024,历史类,河北软件职业技术学院,267
河北,2023,历史类,河北金融学院,290
河北,2024,历史类,河北金融学院,433
河北,2023,历史类,河北青年管理干部学院,323
河北,2024,历史类,河北青年管理干部学院,366
河北,2023,历史类,渤海理工职业学院,223
河北,2024,历史类,渤海理工职业学院,160
河北,2023,历史类,燕京理工学院,285
河北,2024,历史类,燕京理工学院,275
河北,2023,历史类,燕山大学,520
河北,2024,历史类,燕山大学,522
河北,2023,历史类,石家庄人民医学高等专科学校,307
河北,2024,历史类,石家庄人民医学高等专科学校,325
河北,2023,历史类,石家庄信息工程职业学院,285
河北,2024,历史类,石家庄信息工程职业学院,273
河北,2023,历史类,石家庄医学高等专科学校,289
河北,2024,历史类,石家庄医学高等专科学校,218
河北,2023,历史类,石家庄城市经济职业学院,255
河北,2024,历史类,石家庄城市经济职业学院,280
河北,2023,历史类,石家庄学院,454
河北,2024,历史类,石家庄学院,477
河北,2023,历史类,石家庄工商职业学院,305
河北,2024,历史类,石家庄工商职业学院,160
河北,2023,历史类,石家庄工程职业学院,273
河北,2024,历史类,石家庄工程职业学院,193
河北,2023,历史类,石家庄幼儿师范高等专科学校,315
河北,2024,历史类,石家庄幼儿师范高等专科学校,202
河北,2023,历史类,石家庄理工职业学院,260
河北,2024,历史类,石家庄理工职业学院,220
河北,2023,历史类,石家庄科技信息职业学院,262
河北,2024,历史类,石家庄科技信息职业学院,186
河北,2023,历史类,石家庄科技职业学院,252
河北,2024,历史类,石家庄科技职业学院,160
河北,2023,历史类,石家庄经济职业学院,257
河北,2024,历史类,石家庄经济职业学院,269
河北,2023,历史类,石家庄职业技术学院,269
河北,2024,历史类,石家庄职业技术学院,308
河北,2024,历史类,石家庄财经职业学院,276
河北,2023,历史类,石家庄邮电职业技术学院,346
河北,2024,历史类,石家庄邮电职业技术学院,316
河北,2023,历史类,石家庄铁路职业技术学院,348
河北,2024,历史类,石家庄铁路职业技术学院,379
河北,2023,历史类,石家庄铁道大学,499
河北,2024,历史类,石家庄铁道大学,510
河北,2023,历史类,石家庄铁道大学四方学院,430
河北,2024,历史类,石家庄铁道大学四方学院,441
河北,2023,历史类,秦皇岛工业职业技术学院,242
河北,2024,历史类,秦皇岛工业职业技术学院,264
河北,2023,历史类,秦皇岛职业技术学院,261
河北,2024,历史类,秦皇岛职业技术学院,218
河北,2023,历史类,衡水健康科技职业学院,296
河北,2024,历史类,衡水健康科技职业学院,334
河北,2023,历史类,衡水学院,461
河北,2024,历史类,衡水学院,459
河北,2023,历史类,衡水职业技术学院,326
河北,2024,历史类,衡水职业技术学院,205
河北,2023,历史类,邢台医学院,228
河北,2024,历史类,邢台医学院,362
河北,2023,历史类,邢台学院,462
河北,2024,历史类,邢台学院,451
河北,2023,历史类,邢台应用技术职业学院,258
河北,2024,历史类,邢台应用技术职业学院,202
河北,2024,历史类,邢台新能源职业学院,285
河北,2023,历史类,邯郸学院,433
河北,2024,历史类,邯郸学院,471
河北,2023,历史类,邯郸幼儿师范高等专科学校,320
河北,2024,历史类,邯郸幼儿师范高等专科学校,255
河北,2023,历史类,邯郸应用技术职业学院,252
河北,2024,历史类,邯郸应用技术职业学院,279
河北,2023,历史类,邯郸科技职业学院,348
河北,2024,历史类,邯郸科技职业学院,371
河北,2023,历史类,邯郸职业技术学院,298
河北,2024,历史类,邯郸职业技术学院,273
河北,2023,物理类,东北大学秦皇岛分校,563
河北,2024,物理类,东北大学秦皇岛分校,567
河北,2023,物理类,中国人民警察大学,422
河北,2024,物理类,中国人民警察大学,435
河北,2023,物理类,中央司法警官学院,436
河北,2024,物理类,中央司法警官学院,371
河北,2023,物理类,保定学院,438
河北,2024,物理类,保定学院,420
河北,2023,物理类,保定幼儿师范高等专科学校,385
河北,2024,物理类,保定幼儿师范高等专科学校,228
河北,2023,物理类,保定理工学院,301
河北,2024,物理类,保定理工学院,292
河北,2023,物理类,保定电力职业技术学院,414
河北,2024,物理类,保定电力职业技术学院,342
河北,2023,物理类,保定职业技术学院,382
河北,2024,物理类,保定职业技术学院,209
河北,2023,物理类,冀中职业学院,361
河北,2024,物理类,冀中职业学院,180
河北,2023,物理类,北京中医药大学东方学院,392
河北,2024,物理类,北京中医药大学东方学院,333
河北,2023,物理类,北京经济技术职业学院,330
河北,2024,物理类,北京经济技术职业学院,307
河北,2023,物理类,北华航天工业学院,446
河北,2024,物理类,北华航天工业学院,431
河北,2023,物理类,华北理工大学,397
河北,2024,物理类,华北理工大学,404
河北,2023,物理类,华北理工大学冀唐学院,439
河北,2024,物理类,华北理工大学冀唐学院,491
河北,2023,物理类,华北理工大学轻工学院,342
河北,2024,物理类,华北理工大学轻工学院,368
河北,2023,物理类,华北电力大学（保定）,556
河北,2024,物理类,华北电力大学（保定）,565
河北,2023,物理类,唐山学院,455
河北,2024,物理类,唐山学院,457
河北,2023,物理类,唐山工业职业技术大学,381
河北,2024,物理类,唐山工业职业技术大学,344
河北,2023,物理类,唐山师范学院,439
河北,2024,物理类,唐山师范学院,428
河北,2023,物理类,唐山幼儿师范高等专科学校,308
河北,2024,物理类,唐山幼儿师范高等专科学校,261
河北,2023,物理类,唐山海运职业学院,223
河北,2024,物理类,唐山海运职业学院,220
河北,2023,物理类,唐山科技职业技术学院,385
河北,2024,物理类,唐山科技职业技术学院,401
河北,2023,物理类,唐山职业技术学院,369
河北,2024,物理类,唐山职业技术学院,287
河北,2023,物理类,宣化科技职业学院,369
河北,2024,物理类,宣化科技职业学院,218
河北,2023,物理类,应急管理大学,438
河北,2024,物理类,应急管理大学,365
河北,2023,物理类,廊坊卫生职业学院,338
河北,2024,物理类,廊坊卫生职业学院,270
河北,2023,物理类,廊坊师范学院,440
河北,2024,物理类,廊坊师范学院,407
河北,2023,物理类,廊坊燕京职业技术学院,335
河北,2024,物理类,廊坊燕京职业技术学院,254
河北,2023,物理类,廊坊职业技术学院,314
河北,2024,物理类,廊坊职业技术学院,262
河北,2023,物理类,张家口学院,441
河北,2024,物理类,张家口学院,416
河北,2023,物理类,张家口职业技术学院,305
河北,2024,物理类,张家口职业技术学院,240
河北,2023,物理类,承德医学院,486
河北,2024,物理类,承德医学院,393
河北,2023,物理类,承德应用技术职业学院,341
河北,2024,物理类,承德应用技术职业学院,256
河北,2023,物理类,承德护理职业学院,380
河北,2024,物理类,承德护理职业学院,343
河北,2023,物理类,曹妃甸职业技术学院,278
河北,2024,物理类,曹妃甸职业技术学院,230
河北,2023,物理类,沧州交通学院,427
河北,2024,物理类,沧州交通学院,349
河北,2023,物理类,沧州医学高等专科学校,400
河北,2024,物理类,沧州医学高等专科学校,315
河北,2023,物理类,沧州师范学院,462
河北,2024,物理类,沧州师范学院,434
河北,2023,物理类,沧州幼儿师范高等专科学校,299
河北,2024,物理类,沧州幼儿师范高等专科学校,205
河北,2023,物理类,沧州职业技术学院,350
河北,2024,物理类,沧州职业技术学院,384
河北,2023,物理类,沧州航空职业学院,309
河北,2024,物理类,沧州航空职业学院,311
河北,2023,物理类,河北东方学院,234
河北,2024,物理类,河北东方学院,365
河北,2023,物理类,河北中医药大学,488
河北,2024,物理类,河北中医药大学,481
河北,2023,物理类,河北交通职业技术学院,326
河北,2024,物理类,河北交通职业技术学院,312
河北,2023,物理类,河北传媒学院,456
河北,2024,物理类,河北传媒学院,448
河北,2023,物理类,河北体育学院,465
河北,2024,物理类,河北体育学院,481
河北,2024,物理类,河北公安警察职业学院,545
河北,2023,物理类,河北农业大学,450
河北,2024,物理类,河北农业大学,422
河北,2023,物理类,河北农业大学现代科技学院,462
河北,2024,物理类,河北农业大学现代科技学院,476
河北,2023,物理类,河北劳动关系职业学院,380
河北,2024,物理类,河北劳动关系职业学院,235
河北,2023,物理类,河北化工医药职业技术学院,333
河北,2024,物理类,河北化工医药职业技术学院,260
河北,2023,物理类,河北北方学院,467
河北,2024,物理类,河北北方学院,413
河北,2023,物理类,河北医科大学,487
河北,2024,物理类,河北医科大学,474
河北,2023,物理类,河北医科大学临床学院,464
河北,2024,物理类,河北医科大学临床学院,439
河北,2023,物理类,河北司法警官职业学院,386
河北,2024,物理类,河北司法警官职业学院,363
河北,2023,物理类,河北地质大学,455
河北,2024,物理类,河北地质大学,452
河北,2023,物理类,河北地质大学华信学院,402
河北,2024,物理类,河北地质大学华信学院,361
河北,2023,物理类,河北外国语学院,295
河北,2024,物理类,河北外国语学院,335
河北,2023,物理类,河北大学,401
河北,2024,物理类,河北大学,474
河北,2023,物理类,河北女子职业技术学院,382
河北,2024,物理类,河北女子职业技术学院,338
河北,2023,物理类,河北对外经贸职业学院,265
河北,2024,物理类,河北对外经贸职业学院,217
河北,2023,物理类,河北工业职业技术大学,364
河北,2024,物理类,河北工业职业技术大学,401
河北,2023,物理类,河北工程大学,435
河北,2024,物理类,河北工程大学,442
河北,2023,物理类,河北工程大学科信学院,429
河北,2024,物理类,河北工程大学科信学院,407
河北,2023,物理类,河北工程技术学院,409
河北,2024,物理类,河北工程技术学院,378
河北,2023,物理类,河北工艺美术职业学院,383
河北,2024,物理类,河北工艺美术职业学院,401
河北,2023,物理类,河北师范大学,415
河北,2024,物理类,河北师范大学,497
河北,2023,物理类,河北师范大学汇华学院,454
河北,2024,物理类,河北师范大学汇华学院,461
河北,2023,物理类,河北建材职业技术学院,285
河北,2024,物理类,河北建材职业技术学院,324
河北,2023,物理类,河北建筑工程学院,444
河北,2024,物理类,河北建筑工程学院,382
河北,2023,物理类,河北政法职业学院,371
河北,2024,物理类,河北政法职业学院,398
河北,2023,物理类,河北旅游职业学院,297
河北,2024,物理类,河北旅游职业学院,204
河北,2023,物理类,河北机电职业技术学院,306
河北,2024,物理类,河北机电职业技术学院,288
河北,2023,物理类,河北正定师范高等专科学校,383
河北,2024,物理类,河北正定师范高等专科学校,329
河北,2023,物理类,河北民族师范学院,431
河北,2024,物理类,河北民族师范学院,416
河北,2023,物理类,河北水利电力学院,470
河北,2024,物理类,河北水利电力学院,422
河北,2023,物理类,河北环境工程学院,436
河北,2024,物理类,河北环境工程学院,428
河北,2023,物理类,河北石油职业技术大学,347
河北,2024,物理类,河北石油职业技术大学,327
河北,2023,物理类,河北科技大学,447
河北,2024,物理类,河北科技大学,464
河北,2023,物理类,河北科技学院,299
河北,2024,物理类,河北科技学院,290
河北,2023,物理类,河北科技工程职业技术大学,335
河北,2024,物理类,河北科技工程职业技术大学,311
河北,2023,物理类,河北科技师范学院,444
河北,2024,物理类,河北科技师范学院,412
河北,2023,物理类,河北经贸大学,415
河北,2024,物理类,河北经贸大学,454
河北,2023,物理类,河北经贸大学经济管理学院,442
河北,2024,物理类,河北经贸大学经济管理学院,447
河北,2023,物理类,河北美术学院,364
河北,2024,物理类,河北美术学院,292
河北,2023,物理类,河北能源职业技术学院,302
河北,2024,物理类,河北能源职业技术学院,261
河北,2023,物理类,河北艺术职业学院,365
河北,2024,物理类,河北艺术职业学院,397
河北,2023,物理类,河北资源环境职业技术学院,375
河北,2023,物理类,河北轨道运输职业技术学院,370
河北,2024,物理类,河北轨道运输职业技术学院,283
河北,2023,物理类,河北软件职业技术学院,364
河北,2024,物理类,河北软件职业技术学院,339
河北,2023,物理类,河北金融学院,360
河北,2024,物理类,河北金融学院,383
河北,2024,物理类,河北青年管理干部学院,399
河北,2023,物理类,渤海理工职业学院,222
河北,2024,物理类,渤海理工职业学院,160
河北,2023,物理类,燕京理工学院,304
河北,2024,物理类,燕京理工学院,344
河北,2023,物理类,燕山大学,431
河北,2024,物理类,燕山大学,478
河北,2023,物理类,石家庄人民医学高等专科学校,344
河北,2024,物理类,石家庄人民医学高等专科学校,304
河北,2023,物理类,石家庄信息工程职业学院,350
河北,2024,物理类,石家庄信息工程职业学院,279
河北,2023,物理类,石家庄医学高等专科学校,324
河北,2024,物理类,石家庄医学高等专科学校,283
河北,2023,物理类,石家庄城市经济职业学院,323
河北,2024,物理类,石家庄城市经济职业学院,160
河北,2023,物理类,石家庄学院,441
河北,2024,物理类,石家庄学院,453
河北,2023,物理类,石家庄工商职业学院,249
河北,2024,物理类,石家庄工商职业学院,204
河北,2023,物理类,石家庄工程职业学院,226
河北,2024,物理类,石家庄工程职业学院,280
河北,2023,物理类,石家庄幼儿师范高等专科学校,353
河北,2024,物理类,石家庄幼儿师范高等专科学校,240
河北,2023,物理类,石家庄理工职业学院,322
河北,2024,物理类,石家庄理工职业学院,338
河北,2023,物理类,石家庄科技信息职业学院,233
河北,2024,物理类,石家庄科技信息职业学院,160
河北,2023,物理类,石家庄科技职业学院,333
河北,2024,物理类,石家庄科技职业学院,232
河北,2023,物理类,石家庄经济职业学院,293
河北,2024,物理类,石家庄经济职业学院,296
河北,2023,物理类,石家庄职业技术学院,345
河北,2024,物理类,石家庄职业技术学院,399
河北,2023,物理类,石家庄财经职业学院,326
河北,2024,物理类,石家庄财经职业学院,337
河北,2023,物理类,石家庄邮电职业技术学院,387
河北,2024,物理类,石家庄邮电职业技术学院,391
河北,2023,物理类,石家庄铁路职业技术学院,374
河北,2024,物理类,石家庄铁路职业技术学院,365
河北,2023,物理类,石家庄铁道大学,454
河北,2024,物理类,石家庄铁道大学,495
河北,2023,物理类,石家庄铁道大学四方学院,433
河北,2024,物理类,石家庄铁道大学四方学院,396
河北,2023,物理类,秦皇岛工业职业技术学院,285
河北,2024,物理类,秦皇岛工业职业技术学院,312
河北,2023,物理类,秦皇岛职业技术学院,330
河北,2024,物理类,秦皇岛职业技术学院,263
河北,2023,物理类,衡水健康科技职业学院,363
河北,2024,物理类,衡水健康科技职业学院,388
河北,2023,物理类,衡水学院,408
河北,2024,物理类,衡水学院,419
河北,2023,物理类,衡水职业技术学院,306
河北,2024,物理类,衡水职业技术学院,292
河北,2023,物理类,邢台医学院,355
河北,2024,物理类,邢台医学院,359
河北,2023,物理类,邢台学院,442
河北,2024,物理类,邢台学院,414
河北,2023,物理类,邢台应用技术职业学院,344
河北,2024,物理类,邢台应用技术职业学院,217
河北,2024,物理类,邢台新能源职业学院,360
河北,2023,物理类,邯郸学院,449
河北,2024,物理类,邯郸学院,410
河北,2023,物理类,邯郸幼儿师范高等专科学校,373
河北,2024,物理类,邯郸幼儿师范高等专科学校,267
河北,2023,物理类,邯郸应用技术职业学院,330
河北,2024,物理类,邯郸应用技术职业学院,343
河北,2023,物理类,邯郸科技职业学院,388
河北,2024,物理类,邯郸科技职业学院,350
河北,2023,物理类,邯郸职业技术学院,324
河北,2024,物理类,邯郸职业技术学院,309
河南,2023,历史类,三门峡社会管理职业学院,268
河南,2023,历史类,三门峡职业技术学院,294
河南,2023,历史类,中原工学院,480
河南,2023,历史类,中原科技学院,451
河南,2023,历史类,信阳农林学院,466
河南,2023,历史类,信阳学院,476
河南,2023,历史类,信阳师范大学,459
河南,2023,历史类,信阳涉外职业技术学院,239
河南,2023,历史类,信阳职业技术学院,267
河南,2023,历史类,信阳航空职业学院,247
河南,2023,历史类,华北水利水电大学,531
河南,2023,历史类,南阳农业职业学院,284
河南,2023,历史类,南阳医学高等专科学校,402
河南,2023,历史类,南阳师范学院,460
河南,2023,历史类,南阳理工学院,464
河南,2023,历史类,南阳职业学院,206
河南,2023,历史类,周口师范学院,458
河南,2023,历史类,周口职业技术学院,281
河南,2023,历史类,商丘师范学院,465
河南,2023,历史类,安阳学院,462
河南,2023,历史类,安阳工学院,458
河南,2023,历史类,安阳师范学院,470
河南,2023,历史类,安阳幼儿师范高等专科学校,275
河南,2023,历史类,安阳职业技术学院,314
河南,2023,历史类,平顶山学院,462
河南,2023,历史类,平顶山工业职业技术学院,272
河南,2023,历史类,开封大学,232
河南,2023,历史类,开封文化艺术职业学院,340
河南,2023,历史类,新乡学院,470
河南,2023,历史类,新乡职业技术学院,332
河南,2023,历史类,林州建筑职业技术学院,267
河南,2023,历史类,永城职业学院,334
河南,2023,历史类,河南中医药大学,478
河南,2023,历史类,河南农业大学,492
河南,2023,历史类,河南农业职业学院,294
河南,2023,历史类,河南地矿职业学院,321
河南,2023,历史类,河南城建学院,459
河南,2023,历史类,河南大学,494
河南,2023,历史类,河南工业和信息化职业学院,310
河南,2023,历史类,河南工业大学,462
河南,2023,历史类,河南工业职业技术大学,271
河南,2023,历史类,河南工业贸易职业学院,282
河南,2023,历史类,河南工程学院,465
河南,2023,历史类,河南师范大学,494
河南,2023,历史类,河南应用技术职业学院,296
河南,2023,历史类,河南开封科技传媒学院,453
河南,2023,历史类,河南护理职业学院,351
河南,2023,历史类,河南推拿职业学院,376
河南,2023,历史类,河南水利与环境职业学院,329
河南,2023,历史类,河南测绘职业学院,289
河南,2023,历史类,河南牧业经济学院,462
河南,2023,历史类,河南理工大学,476
河南,2023,历史类,河南科技大学,485
河南,2023,历史类,河南科技学院,459
河南,2023,历史类,河南经贸职业学院,344
河南,2023,历史类,河南财政金融学院,467
河南,2023,历史类,河南财经政法大学,494
河南,2023,历史类,洛阳师范学院,462
河南,2023,历史类,洛阳理工学院,462
河南,2023,历史类,洛阳职业技术学院,356
河南,2023,历史类,济源职业技术学院,210
河南,2023,历史类,漯河职业技术学院,269
河南,2023,历史类,濮阳医学高等专科学校,332
河南,2023,历史类,濮阳职业技术学院,361
河南,2023,历史类,焦作大学,386
河南,2023,历史类,焦作师范高等专科学校,362
河南,2023,历史类,网络空间部队信息工程大学,596
河南,2023,历史类,许昌学院,472
河南,2023,历史类,郑州健康学院,358
河南,2023,历史类,郑州医药健康职业学院,301
河南,2023,历史类,郑州升达经贸管理学院,442
河南,2023,历史类,郑州商学院,437
河南,2023,历史类,郑州商贸旅游职业学院,257
河南,2023,历史类,郑州大学,510
河南,2023,历史类,郑州工业应用技术学院,269
河南,2023,历史类,郑州工商学院,448
河南,2023,历史类,郑州工程技术学院,464
河南,2023,历史类,郑州师范学院,478
河南,2023,历史类,郑州幼儿师范高等专科学校,400
河南,2023,历史类,郑州旅游职业学院,297
河南,2023,历史类,郑州电力职业技术学院,223
河南,2023,历史类,郑州电力高等专科学校,346
河南,2023,历史类,郑州科技学院,288
河南,2023,历史类,郑州经贸学院,450
河南,2023,历史类,郑州职业技术学院,364
河南,2023,历史类,郑州航空工业管理学院,467
河南,2023,历史类,郑州西亚斯学院,454
河南,2023,历史类,郑州警察学院,430
河南,2023,历史类,郑州财税金融职业学院,402
河南,2023,历史类,郑州财经学院,454
河南,2023,历史类,郑州轻工业大学,485
河南,2023,历史类,郑州铁路职业技术学院,392
河南,2023,历史类,长垣烹饪职业技术学院,264
河南,2023,历史类,驻马店职业技术学院,311
河南,2023,历史类,鹤壁汽车工程职业学院,251
河南,2023,历史类,鹤壁职业技术学院,294
河南,2023,历史类,鹤壁能源化工职业学院,303
河南,2023,历史类,黄河水利职业技术大学,427
河南,2023,历史类,黄河科技学院,442
河南,2023,历史类,黄淮学院,463
河南,2023,物理类,三门峡社会管理职业学院,254
河南,2023,物理类,三门峡职业技术学院,339
河南,2023,物理类,中原工学院,442
河南,2023,物理类,信阳农林学院,461
河南,2023,物理类,信阳学院,460
河南,2023,物理类,信阳师范大学,431
河南,2023,物理类,信阳涉外职业技术学院,237
河南,2023,物理类,信阳职业技术学院,346
河南,2023,物理类,信阳航空职业学院,253
河南,2023,物理类,华北水利水电大学,428
河南,2023,物理类,南阳农业职业学院,325
河南,2023,物理类,南阳医学高等专科学校,398
河南,2023,物理类,南阳师范学院,446
河南,2023,物理类,南阳理工学院,427
河南,2023,物理类,南阳职业学院,249
河南,2023,物理类,周口师范学院,438
河南,2023,物理类,周口职业技术学院,338
河南,2023,物理类,商丘医学高等专科学校,393
河南,2023,物理类,商丘工学院,426
河南,2023,物理类,商丘师范学院,434
河南,2023,物理类,安阳学院,461
河南,2023,物理类,安阳工学院,437
河南,2023,物理类,安阳师范学院,450
河南,2023,物理类,安阳职业技术学院,350
河南,2023,物理类,平顶山学院,440
河南,2023,物理类,开封大学,403
河南,2023,物理类,新乡学院,445
河南,2023,物理类,新乡职业技术学院,390
河南,2023,物理类,林州建筑职业技术学院,358
河南,2023,物理类,永城职业学院,384
河南,2023,物理类,河南中医药大学,479
河南,2023,物理类,河南交通职业技术学院,271
河南,2023,物理类,河南农业大学,493
河南,2023,物理类,河南农业职业学院,349
河南,2023,物理类,河南医学高等专科学校,291
河南,2023,物理类,河南医药大学,480
河南,2023,物理类,河南地矿职业学院,383
河南,2023,物理类,河南城建学院,433
河南,2023,物理类,河南大学,460
河南,2023,物理类,河南工业和信息化职业学院,379
河南,2023,物理类,河南工业大学,438
河南,2023,物理类,河南工业职业技术大学,285
河南,2023,物理类,河南工学院,455
河南,2023,物理类,河南工程学院,437
河南,2023,物理类,河南师范大学,438
河南,2023,物理类,河南应用技术职业学院,323
河南,2023,物理类,河南开封科技传媒学院,430
河南,2023,物理类,河南护理职业学院,384
河南,2023,物理类,河南推拿职业学院,377
